Time (sec),RPM,Air Temp (C),Coolant Temp (C),TPS (%),MAP (kPa),Battery Volt (V),Fuel Open Time (ms),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,OIL PRES,OIL TEMP (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,System Temperature (C),Measured Lambda #1,
922.031,4563,40.0,88.0,11.0,86.39,13.90,3.97,100.0,100.0,100.0,22.0,0,0,0,0,0,0,0,0,104.13,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
922.081,4626,40.0,88.0,12.4,87.84,13.90,4.00,100.0,100.0,100.0,22.1,0,0,0,0,0,0,0,0,104.18,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
922.131,4611,40.0,88.0,13.2,89.98,13.80,4.03,100.0,100.0,100.0,22.1,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
922.181,4753,40.0,88.0,17.6,92.67,13.80,4.09,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.82,
922.231,4781,40.0,88.0,19.3,95.01,13.80,4.11,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.82,
922.281,4647,40.0,88.0,22.3,96.60,13.80,4.14,100.0,100.0,100.0,22.1,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.83,
922.331,4820,40.0,88.0,25.9,98.18,13.80,4.25,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.87,
922.381,4687,40.0,88.0,26.3,98.25,13.80,4.23,100.0,100.0,100.0,22.2,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.87,
922.431,4810,40.0,88.0,26.4,98.25,13.80,4.25,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.90,
922.481,4722,40.0,88.0,26.5,98.25,13.80,4.24,100.0,100.0,100.0,22.3,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.93,
922.531,4843,40.0,88.0,26.4,98.32,13.80,4.26,100.0,100.0,100.0,22.6,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.93,
922.581,4853,40.0,88.0,26.4,97.84,13.80,4.26,100.0,100.0,100.0,22.6,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.91,
922.631,4934,40.0,88.0,26.5,98.32,13.80,4.28,100.0,100.0,100.0,22.8,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.91,
922.681,4913,40.0,88.0,26.5,98.39,13.80,4.27,100.0,100.0,100.0,22.8,0,0,0,0,0,0,0,0,104.30,92.9,0,1,1,0,0,0,0,0,0,0,37,0.88,
922.731,4935,40.0,88.0,26.8,98.73,13.80,4.28,100.0,100.0,100.0,22.8,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.86,
922.781,5025,40.0,88.0,28.4,98.32,13.80,4.29,100.0,100.0,100.0,23.0,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.86,
922.831,5008,40.0,88.0,28.5,98.80,13.80,4.30,100.0,100.0,100.0,23.2,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.84,
922.881,5044,40.0,88.0,28.6,99.08,13.80,4.30,100.0,100.0,100.0,23.1,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.84,
922.931,5133,40.0,88.0,28.6,98.04,13.80,4.31,100.0,100.0,100.0,23.4,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.82,
922.981,5145,40.0,88.0,28.6,98.25,13.80,4.31,100.0,100.0,100.0,23.4,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.82,
923.031,5264,40.0,88.0,28.7,98.32,13.80,4.31,100.0,100.0,100.0,23.3,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.81,
923.081,5474,40.0,88.0,32.6,98.32,13.80,4.39,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
923.131,4992,40.0,88.0,31.4,99.22,13.80,4.29,100.0,100.0,100.0,22.9,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
923.181,5178,40.0,88.0,30.4,98.66,13.80,4.31,100.0,100.0,100.0,23.3,0,0,0,0,0,0,0,0,90.81,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
923.231,5300,40.0,88.0,31.1,98.94,13.80,4.34,100.0,100.0,100.0,24.0,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
923.281,5447,40.0,88.0,31.3,98.25,13.80,4.37,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
923.331,5064,40.0,88.0,29.3,99.28,13.80,4.30,100.0,100.0,100.0,23.2,0,0,0,0,0,0,0,0,109.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.81,
923.381,5358,40.0,88.0,29.2,98.25,13.80,4.35,100.0,100.0,100.0,24.2,0,0,0,0,0,0,0,0,105.73,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
923.431,5133,40.0,88.0,29.1,98.39,13.80,4.31,100.0,100.0,100.0,23.4,0,0,0,0,0,0,0,0,104.13,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
923.481,5324,40.0,88.0,26.2,98.25,13.80,4.35,100.0,100.0,100.0,24.1,0,0,0,0,0,0,0,0,104.18,92.0,0,1,1,0,0,0,0,0,0,0,37,0.81,
923.531,5719,40.0,88.0,31.9,97.91,13.80,4.51,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
923.580,5033,40.0,88.0,28.3,98.73,13.80,4.29,100.0,100.0,100.0,23.1,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
923.630,5261,40.0,88.0,26.5,97.84,13.80,4.33,100.0,100.0,100.0,23.8,0,0,0,0,0,0,0,0,111.95,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
923.680,5573,40.0,88.0,26.5,96.53,13.80,4.39,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
923.730,5372,40.0,88.0,24.8,97.35,13.80,4.34,100.0,100.0,100.0,24.2,0,0,0,0,0,0,0,0,111.20,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
923.780,5525,40.0,88.0,23.9,95.84,13.80,4.36,100.0,100.0,100.0,24.6,0,0,0,0,0,0,0,0,107.99,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
923.830,5304,40.0,88.0,22.3,96.04,13.80,4.25,100.0,100.0,100.0,24.0,0,0,0,0,0,0,0,0,104.75,92.1,0,1,1,0,0,0,0,0,0,0,37,0.75,
923.880,5537,40.0,88.0,21.9,95.01,13.80,4.33,100.0,100.0,100.0,24.7,0,0,0,0,0,0,0,0,104.13,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
923.930,5603,40.0,88.0,22.2,93.98,13.80,4.35,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
923.980,5497,40.0,88.0,22.3,94.25,13.80,4.28,100.0,100.0,100.0,24.6,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
924.030,5694,40.0,88.0,22.3,94.18,13.80,4.39,100.0,100.0,100.0,25.0,0,0,0,0,0,0,0,0,109.36,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
924.080,5587,40.0,88.0,22.2,93.35,13.80,4.31,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,105.92,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
924.130,5735,40.0,88.0,22.4,93.29,13.80,4.42,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,104.13,93.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
924.180,5710,40.0,88.0,22.0,92.73,13.80,4.39,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,104.18,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
924.230,5739,40.0,88.0,21.3,92.39,13.80,4.41,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
924.282,5890,40.0,88.0,21.2,91.36,13.80,4.49,100.0,100.0,100.0,25.5,0,0,0,0,0,0,0,0,104.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
924.330,5806,40.0,88.0,20.7,91.42,13.80,4.44,100.0,100.0,100.0,25.3,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
924.380,5897,40.0,88.0,20.3,90.53,13.80,4.49,100.0,100.0,100.0,25.5,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
924.430,5958,40.0,88.0,19.7,89.91,13.80,4.50,100.0,100.0,100.0,25.6,0,0,0,0,0,0,0,0,104.23,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
924.480,5913,40.0,88.0,10.1,85.08,13.80,4.28,100.0,100.0,100.0,25.2,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
924.530,5877,40.0,88.0,0.3,73.36,13.80,3.71,100.0,100.0,100.0,25.0,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
924.580,5639,40.0,88.0,0.2,64.53,13.80,3.22,100.0,100.0,100.0,24.7,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
924.630,5366,40.0,88.0,0.2,61.09,13.80,3.04,100.0,100.0,100.0,23.4,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.71,
924.680,5322,40.0,88.0,0.2,59.71,13.90,2.93,100.0,100.0,100.0,21.5,0,0,0,0,0,0,0,0,80.19,92.0,0,1,1,0,0,0,0,0,0,0,37,0.71,
924.730,5438,40.0,88.0,0.2,57.64,13.80,2.90,100.0,100.0,100.0,21.8,0,0,0,0,0,0,0,0,112.00,92.1,0,1,1,0,0,0,0,0,0,0,37,0.82,
924.780,5114,40.0,88.0,0.2,57.71,13.90,2.63,100.0,100.0,100.0,17.0,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.87,
924.830,4810,40.0,88.0,0.2,58.88,13.80,2.67,100.0,100.0,100.0,15.9,0,0,0,0,0,0,0,0,110.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.87,
924.880,5274,40.0,88.0,0.2,59.29,13.90,2.84,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,37.66,92.0,0,1,1,0,0,0,0,0,0,0,37,0.91,
924.932,5076,40.0,88.0,0.2,58.40,13.90,2.72,100.0,100.0,100.0,17.4,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.91,
924.981,4742,40.0,88.0,0.3,59.85,13.90,2.70,100.0,100.0,100.0,15.9,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.96,
925.030,4478,40.0,88.0,0.2,60.33,13.90,2.72,100.0,100.0,100.0,16.4,0,0,0,0,0,0,0,0,110.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.95,
925.080,4122,40.0,88.0,0.2,60.81,13.90,2.60,100.0,100.0,100.0,17.3,0,0,0,0,0,0,0,0,106.89,92.0,0,1,1,0,0,0,0,0,0,0,37,0.95,
925.130,4031,40.0,88.0,0.4,61.23,13.90,2.66,100.0,100.0,100.0,18.1,0,0,0,0,0,0,0,0,99.10,92.0,0,1,1,0,0,0,0,0,0,0,37,0.99,
925.180,4168,40.0,88.0,0.5,62.26,13.90,2.74,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,112.00,92.0,0,1,1,0,0,0,0,0,0,0,37,0.97,
925.230,4145,40.0,88.0,0.6,62.60,13.90,2.78,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,112.00,92.1,0,1,1,0,0,0,0,0,0,0,37,0.96,
925.281,4033,40.0,88.0,0.6,63.29,13.90,2.79,100.0,100.0,100.0,20.9,0,0,0,0,0,0,0,0,109.51,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
925.330,3894,40.0,88.0,0.6,63.91,13.90,2.86,100.0,100.0,100.0,20.9,0,0,0,0,0,0,0,0,105.98,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
925.380,3773,40.0,88.0,1.6,65.36,13.90,2.98,100.0,100.0,100.0,20.6,0,0,0,0,0,0,0,0,104.20,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
925.430,3526,40.0,88.0,1.7,68.05,13.90,3.23,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.16,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
925.480,3261,40.0,88.0,1.8,72.74,13.90,3.54,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
925.530,3187,40.0,88.0,2.2,76.32,13.90,3.66,100.0,100.0,100.0,19.8,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
925.580,3264,40.0,88.0,2.7,79.43,13.90,3.74,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.23,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
925.630,3513,40.0,88.0,2.8,80.60,13.90,3.81,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
925.680,3706,40.0,88.0,3.0,79.77,13.90,3.79,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
925.730,3720,40.0,88.0,3.0,77.91,13.90,3.72,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
925.780,3446,40.0,88.0,3.0,78.81,13.90,3.73,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
925.830,3504,40.0,88.0,3.0,80.19,13.90,3.80,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
925.880,3641,40.0,88.0,3.1,80.60,13.90,3.82,100.0,100.0,100.0,20.4,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.72,
925.930,3758,40.0,88.0,3.1,79.22,13.90,3.74,100.0,100.0,100.0,20.6,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.72,
925.980,3551,40.0,88.0,3.2,80.19,13.90,3.78,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.72,
926.030,3351,40.0,88.0,3.1,80.67,13.90,3.79,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.080,3124,40.0,88.0,3.1,83.77,13.90,3.90,100.0,100.0,100.0,19.7,0,0,0,0,0,0,0,0,104.30,92.9,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.130,2902,40.0,88.0,4.2,85.08,13.90,3.94,100.0,100.0,100.0,19.2,0,0,0,0,0,0,0,0,104.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.181,3279,40.0,88.0,4.4,87.08,13.90,3.97,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.72,
926.230,2931,40.0,88.0,4.5,88.32,13.80,3.97,100.0,100.0,100.0,19.2,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.72,
926.280,3024,40.0,88.0,4.5,88.67,13.90,3.97,100.0,100.0,100.0,19.4,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
926.330,3035,40.0,88.0,6.1,90.05,13.80,3.98,100.0,100.0,100.0,19.5,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
926.380,3053,40.0,88.0,8.6,92.18,13.90,3.97,100.0,100.0,100.0,19.5,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
926.430,3397,40.0,88.0,9.9,93.70,13.90,3.99,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.480,3128,40.0,88.0,15.5,96.46,13.80,4.01,100.0,100.0,100.0,19.7,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.530,3580,40.0,88.0,22.2,99.15,13.90,4.13,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.580,3434,40.0,88.0,23.4,99.97,13.90,4.13,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.630,3601,40.0,88.0,23.5,99.15,13.80,4.15,100.0,100.0,100.0,20.4,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.73,
926.680,3141,40.0,88.0,23.5,100.59,13.90,4.11,100.0,100.0,100.0,19.7,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
926.730,2870,40.0,88.0,23.5,100.32,13.90,4.10,100.0,100.0,100.0,19.1,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
926.780,3313,40.0,88.0,23.5,100.80,13.80,4.11,100.0,100.0,100.0,19.9,0,0,0,0,0,0,0,0,104.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
926.830,3439,40.0,88.0,23.5,100.04,13.80,4.13,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
926.880,3036,40.0,88.0,23.5,100.59,13.80,4.11,100.0,100.0,100.0,19.5,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
926.930,3034,40.0,88.0,23.6,100.59,13.80,4.12,100.0,100.0,100.0,19.5,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.80,
926.980,3379,40.0,88.0,27.9,100.59,13.80,4.14,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
927.030,3404,40.0,88.0,28.8,100.87,13.80,4.14,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
927.080,3317,40.0,88.0,30.7,101.15,13.80,4.14,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.28,92.1,0,1,1,0,0,0,0,0,0,0,37,0.76,
927.130,2992,40.0,88.0,36.3,101.42,13.90,4.12,100.0,100.0,100.0,19.4,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
927.180,3102,40.0,88.0,38.4,101.56,13.80,4.13,100.0,100.0,100.0,19.6,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
927.230,3386,40.0,88.0,38.5,101.42,13.90,4.15,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
927.280,3196,40.0,88.0,38.7,101.56,13.90,4.13,100.0,100.0,100.0,19.8,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
927.330,3038,40.0,88.0,38.7,101.42,13.80,4.13,100.0,100.0,100.0,19.5,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
927.380,3083,40.0,88.0,38.7,101.56,13.90,4.13,100.0,100.0,100.0,19.6,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
927.430,3069,40.0,88.0,38.7,101.42,13.90,4.13,100.0,100.0,100.0,19.5,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.76,
927.480,3147,40.0,88.0,38.7,101.56,13.90,4.14,100.0,100.0,100.0,19.7,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
927.530,3097,40.0,88.0,38.8,101.56,13.80,4.13,100.0,100.0,100.0,19.6,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
927.580,3196,40.0,88.0,38.8,101.77,13.90,4.13,100.0,100.0,100.0,19.8,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
927.630,3175,40.0,88.0,38.7,101.42,13.90,4.13,100.0,100.0,100.0,19.7,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.77,
927.680,3254,40.0,88.0,38.8,101.42,13.80,4.14,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
927.730,3166,40.0,88.0,38.8,101.70,13.90,4.13,100.0,100.0,100.0,19.8,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
927.780,3288,40.0,88.0,38.9,101.28,13.90,4.14,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.35,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
927.830,3166,40.0,88.0,38.9,101.56,13.90,4.13,100.0,100.0,100.0,19.8,0,0,0,0,0,0,0,0,104.28,92.1,0,1,1,0,0,0,0,0,0,0,37,0.75,
927.880,3380,40.0,88.0,38.9,101.28,13.80,4.15,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
927.930,3248,40.0,88.0,39.0,101.28,13.80,4.13,100.0,100.0,100.0,19.9,0,0,0,0,0,0,0,0,104.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
927.981,3331,40.0,88.0,39.0,101.42,13.90,4.15,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
928.030,3335,40.0,88.0,39.0,101.28,13.80,4.13,100.0,100.0,100.0,20.0,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
928.080,3415,40.0,88.0,39.1,101.42,13.80,4.16,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
928.130,3361,40.0,88.0,39.1,101.77,13.90,4.15,100.0,100.0,100.0,20.1,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.180,3481,40.0,88.0,39.1,101.21,13.90,4.16,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.230,3465,40.0,88.0,39.1,101.21,13.90,4.16,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
928.280,3457,40.0,88.0,39.1,101.28,13.90,4.16,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.74,
928.330,3561,40.0,87.0,39.2,101.42,13.80,4.17,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.380,3583,40.0,88.0,39.2,101.21,13.90,4.17,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.26,92.9,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.430,3554,40.0,88.0,39.2,101.56,13.90,4.18,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.480,3697,40.0,88.0,39.3,101.42,13.90,4.18,100.0,100.0,100.0,20.4,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.530,3731,40.0,87.0,39.2,100.66,13.90,4.18,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.580,3739,40.0,88.0,39.0,100.66,13.90,4.18,100.0,100.0,100.0,20.6,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.75,
928.630,3775,40.0,87.0,38.8,100.66,13.90,4.17,100.0,100.0,100.0,20.6,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.78,
928.680,3884,40.0,88.0,38.5,100.94,13.80,4.16,100.0,100.0,100.0,20.9,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.79,
928.730,3862,40.0,88.0,38.4,100.80,13.90,4.17,100.0,100.0,100.0,20.8,0,0,0,0,0,0,0,0,104.26,92.0,0,1,1,0,0,0,0,0,0,0,37,0.82,
928.780,4007,40.0,87.0,38.4,100.94,13.90,4.15,100.0,100.0,100.0,21.2,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.83,
928.830,3922,40.0,88.0,38.4,100.80,13.80,4.14,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,104.33,92.0,0,1,1,0,0,0,0,0,0,0,37,0.84,
928.880,4028,40.0,88.0,38.4,100.73,13.90,4.14,100.0,100.0,100.0,21.2,0,0,0,0,0,0,0,0,104.28,92.0,0,1,1,0,0,0,0,0,0,0,37,0.83,
928.931,4034,40.0,87.0,38.4,100.87,13.80,4.13,100.0,100.0,100.0,21.2,0,0,0,0,0,0,0,0,104.30,92.0,0,1,1,0,0,0,0,0,0,0,37,0.84,
